1	29	30	96.66666666666667
2	29	30	96.66666666666667
3	29	30	96.66666666666667
4	29	30	96.66666666666667
5	29	30	96.66666666666667
6	29	30	96.66666666666667
7	29	30	96.66666666666667
8	29	30	96.66666666666667
9	29	30	96.66666666666667
10	29	30	96.66666666666667
11	28	30	93.33333333333333
12	28	30	93.33333333333333
13	28	30	93.33333333333333
14	28	30	93.33333333333333
15	28	30	93.33333333333333
16	28	30	93.33333333333333
17	28	30	93.33333333333333
18	28	30	93.33333333333333
19	28	30	93.33333333333333
20	28	30	93.33333333333333
21	28	30	93.33333333333333
22	28	30	93.33333333333333
23	28	30	93.33333333333333
24	28	30	93.33333333333333
25	28	30	93.33333333333333
26	28	30	93.33333333333333
27	27	30	90.0
28	27	30	90.0
29	27	30	90.0
30	27	30	90.0
31	27	30	90.0
32	28	30	93.33333333333333
33	28	30	93.33333333333333
34	28	30	93.33333333333333
35	28	30	93.33333333333333
36	28	30	93.33333333333333
37	27	30	90.0
38	28	30	93.33333333333333
39	27	30	90.0
40	27	30	90.0
41	27	30	90.0
42	27	30	90.0
43	27	30	90.0
44	27	30	90.0
45	27	30	90.0
46	27	30	90.0
47	27	30	90.0
48	27	30	90.0
49	27	30	90.0
50	27	30	90.0
51	27	30	90.0
52	27	30	90.0
53	27	30	90.0
54	27	30	90.0
55	27	30	90.0
56	27	30	90.0
57	27	30	90.0
58	26	30	86.66666666666667
59	26	30	86.66666666666667
60	26	30	86.66666666666667
61	26	30	86.66666666666667
62	26	30	86.66666666666667
63	27	30	90.0
64	26	30	86.66666666666667
65	26	30	86.66666666666667
66	26	30	86.66666666666667
67	26	30	86.66666666666667
68	26	30	86.66666666666667
69	26	30	86.66666666666667
70	26	30	86.66666666666667
71	26	30	86.66666666666667
72	28	30	93.33333333333333
73	27	30	90.0
74	28	30	93.33333333333333
75	26	30	86.66666666666667
76	26	30	86.66666666666667
77	26	30	86.66666666666667
78	26	30	86.66666666666667
79	26	30	86.66666666666667
80	20	30	66.66666666666666
81	20	30	66.66666666666666
82	20	30	66.66666666666666
83	20	30	66.66666666666666
84	20	30	66.66666666666666
85	20	30	66.66666666666666
86	20	30	66.66666666666666
87	19	30	63.33333333333333
88	19	30	63.33333333333333
89	19	30	63.33333333333333
90	16	30	53.333333333333336
91	11	30	36.666666666666664
92	10	30	33.33333333333333
93	10	30	33.33333333333333
94	10	30	33.33333333333333
95	10	30	33.33333333333333
96	10	30	33.33333333333333
97	10	30	33.33333333333333
98	10	30	33.33333333333333
99	10	30	33.33333333333333
100	10	30	33.33333333333333
101	10	30	33.33333333333333
102	10	30	33.33333333333333
103	10	30	33.33333333333333
104	10	30	33.33333333333333
105	10	30	33.33333333333333
106	10	30	33.33333333333333
107	10	30	33.33333333333333
108	10	30	33.33333333333333
109	10	30	33.33333333333333
110	10	30	33.33333333333333
111	10	30	33.33333333333333
112	10	30	33.33333333333333
113	10	30	33.33333333333333
114	10	30	33.33333333333333
115	10	30	33.33333333333333
116	10	30	33.33333333333333
117	10	30	33.33333333333333
118	10	30	33.33333333333333
119	10	30	33.33333333333333
120	10	30	33.33333333333333
